ticker,gap_date,entry_date,exit_date,bucket,gap_pct,entry_price,exit_price,exit_reason,contracts_shares,position_dollars,pnl_pct,pnl_dollar,days_held
PYPL,2026-02-03,2026-02-03,2026-05-05,10%+,-18.049,42.885,46.49,time_exit,116.3898,4991.38,8.406,419.59,63
GLW,2026-04-28,2026-04-28,2026-05-05,10%+,-10.071,151.09,168.01,tp_gap_filled,35.0092,5289.53,11.199,592.35,5
BSX,2026-02-04,2026-02-04,2026-05-06,10%+,-11.177,81.38,56.0,time_exit,60.1632,4896.08,-31.187,-1526.94,63
SMCI,2026-03-20,2026-03-20,2026-05-06,10%+,-26.859,22.52,30.79,tp_gap_filled,220.7954,4972.31,36.723,1825.98,32
TER,2026-04-29,2026-04-29,2026-05-06,10%+,-17.255,314.54,380.13,tp_gap_filled,16.7904,5281.24,20.853,1101.28,5
WAT,2026-02-09,2026-02-09,2026-05-11,10%+,-12.851,332.29,348.07,time_exit,15.2514,5067.9,4.749,240.67,63
BAX,2026-02-12,2026-02-12,2026-05-14,10%+,-12.348,19.52,17.78,time_exit,257.0011,5016.66,-8.914,-447.18,63
ROL,2026-02-12,2026-02-12,2026-05-14,10%+,-15.168,55.65,53.42,time_exit,89.9596,5006.25,-4.007,-200.61,63
FSLR,2026-02-25,2026-02-25,2026-05-21,10%+,-18.778,197.54,243.21,tp_gap_filled,26.1861,5172.8,23.119,1195.92,60
HOOD,2026-04-29,2026-04-29,2026-05-28,10%+,-11.904,72.3,82.07,tp_gap_filled,73.1018,5285.26,13.513,714.2,20
ANET,2026-05-06,2026-05-06,2026-06-01,10%+,-10.116,153.0,170.22,tp_gap_filled,35.7795,5474.26,11.255,616.12,17
TTD,2026-05-08,2026-05-08,2026-06-01,10%+,-10.707,20.975,23.49,tp_gap_filled,257.6297,5403.78,11.99,647.94,15
APTV,2026-04-01,2026-04-01,2026-06-02,10%+,-13.364,60.16,69.44,tp_gap_filled,82.3092,4951.72,15.426,763.83,42
FCX,2026-04-23,2026-04-23,2026-06-02,10%+,-11.498,62.27,70.36,tp_gap_filled,85.6713,5334.75,12.992,693.08,27
MU,2026-06-23,2026-06-23,2026-06-25,10%+,-10.845,1080.0,1211.38,tp_gap_filled,4.8955,5287.11,12.165,643.17,2
SNDK,2026-06-23,2026-06-23,2026-06-25,10%+,-11.7,2007.7,2273.73,tp_gap_filled,2.63,5280.2,13.25,699.65,2
NKE,2026-04-01,2026-04-01,2026-07-02,10%+,-11.852,46.56,44.09,time_exit,106.5219,4959.66,-5.305,-263.11,63
WTW,2026-04-30,2026-04-30,2026-07-07,10%+,-10.52,259.59,290.11,tp_gap_filled,20.8193,5404.49,11.757,635.41,45
COR,2026-05-06,2026-05-06,2026-07-07,10%+,-12.383,268.02,305.9,tp_gap_filled,20.3852,5463.63,14.133,772.19,41
APA,2026-04-08,2026-04-08,2026-07-09,10%+,-13.92,36.98,33.29,time_exit,138.4825,5121.08,-9.978,-511.0,63
CF,2026-04-08,2026-04-08,2026-07-09,10%+,-14.696,114.12,114.02,time_exit,44.9819,5133.34,-0.088,-4.5,63
CIEN,2026-06-04,2026-06-04,2026-07-17,10%+,-10.958,552.39,359.0535,stop,10.2083,5638.98,-35.0,-1973.64,29
