ticker,gap_date,entry_date,exit_date,bucket,gap_pct,entry_price,exit_price,exit_reason,contracts_shares,position_dollars,pnl_pct,pnl_dollar,days_held
APH,2024-09-04,2024-09-05,2024-09-06,5-10%,-6.316,29.0,30.955,tp_gap_filled,172.4138,5000.0,6.741,337.07,1
AVGO,2024-09-06,2024-09-10,2024-09-11,5-10%,-6.262,143.25,152.82,tp_gap_filled,35.0358,5018.88,6.681,335.29,1
MRNA,2024-09-13,2024-09-16,2024-09-17,5-10%,-5.037,66.17,69.68,tp_gap_filled,76.4435,5058.27,5.305,268.32,1
HPE,2024-09-05,2024-09-06,2024-09-19,5-10%,-8.631,17.15,18.77,tp_gap_filled,293.702,5036.99,9.446,475.8,9
CPRT,2024-09-05,2024-09-06,2024-10-08,5-10%,-5.749,50.0,53.05,tp_gap_filled,100.7942,5039.71,6.1,307.42,22
VST,2024-10-11,2024-10-14,2024-10-15,5-10%,-5.326,117.5,124.11,tp_gap_filled,43.1999,5075.98,5.626,285.55,1
HUM,2024-10-15,2024-10-16,2024-10-18,5-10%,-6.114,251.24,267.6,tp_gap_filled,20.1974,5074.4,6.512,330.43,2
TSLA,2024-10-11,2024-10-14,2024-10-24,5-10%,-7.807,220.13,238.77,tp_gap_filled,23.0641,5077.1,8.468,429.92,8
RMD,2024-09-18,2024-09-19,2024-10-25,5-10%,-6.876,233.63,250.88,tp_gap_filled,21.8258,5099.17,7.383,376.5,26
GRMN,2024-09-13,2024-09-16,2024-10-30,5-10%,-5.22,173.22,182.76,tp_gap_filled,29.2065,5059.14,5.507,278.63,32
ON,2024-10-28,2024-10-29,2024-10-30,5-10%,-5.544,67.3,71.25,tp_gap_filled,74.61,5021.26,5.869,294.71,1
BLDR,2024-10-29,2024-10-30,2024-11-05,5-10%,-5.244,175.11,184.8,tp_gap_filled,28.9144,5063.21,5.534,280.18,4
UNH,2024-10-15,2024-10-16,2024-11-06,5-10%,-8.817,552.02,605.4,tp_gap_filled,9.2003,5078.77,9.67,491.11,15
CSGP,2024-10-23,2024-10-24,2024-11-06,5-10%,-5.763,72.44,76.87,tp_gap_filled,69.3433,5023.23,6.115,307.19,9
TXT,2024-10-24,2024-10-25,2024-11-06,5-10%,-5.606,82.0,86.87,tp_gap_filled,61.5798,5049.55,5.939,299.89,8
FIX,2024-10-25,2024-10-28,2024-11-06,5-10%,-5.688,389.95,413.47,tp_gap_filled,12.9584,5053.12,6.032,304.78,7
HUBB,2024-10-29,2024-10-30,2024-11-06,5-10%,-5.566,424.64,449.67,tp_gap_filled,11.9125,5058.54,5.894,298.17,5
HOOD,2024-10-31,2024-11-06,2024-11-07,5-10%,-7.763,26.02,28.21,tp_gap_filled,201.3006,5237.84,8.417,440.85,1
DVA,2024-10-30,2024-11-06,2024-11-12,5-10%,-6.5,148.02,158.31,tp_gap_filled,35.3974,5239.52,6.952,364.24,4
HUM,2024-11-11,2024-11-12,2024-11-13,5-10%,-5.248,273.0,288.12,tp_gap_filled,19.0708,5206.33,5.538,288.35,1
