ticker,gap_date,entry_date,exit_date,bucket,gap_pct,entry_price,exit_price,exit_reason,contracts_shares,position_dollars,pnl_pct,pnl_dollar,days_held
NVDA,2024-09-04,2024-09-04,2024-09-05,2-3%,-2.398,105.41,108.0,tp_gap_filled,47.4329,4999.9,2.457,122.85,1
RMD,2024-09-04,2024-09-04,2024-09-05,2-3%,-2.042,239.9,244.9,tp_gap_filled,20.8495,5001.8,2.084,104.25,1
CDNS,2024-09-04,2024-09-04,2024-09-10,2-3%,-2.829,249.03,256.28,tp_gap_filled,20.0779,5000.0,2.911,145.56,4
WDAY,2024-09-09,2024-09-09,2024-09-10,2-3%,-2.313,248.71,254.6,tp_gap_filled,19.9486,4961.41,2.368,117.5,1
AVGO,2024-09-05,2024-09-05,2024-09-11,2-3%,-2.303,150.57,154.12,tp_gap_filled,33.207,4999.98,2.358,117.88,4
KLAC,2024-09-05,2024-09-05,2024-09-11,2-3%,-2.594,72.578,74.511,tp_gap_filled,68.9189,5002.0,2.663,133.22,4
SMCI,2024-09-05,2024-09-05,2024-09-11,2-3%,-2.862,41.135,42.347,tp_gap_filled,121.6187,5002.78,2.946,147.4,4
TER,2024-09-05,2024-09-05,2024-09-11,2-3%,-2.162,124.02,126.76,tp_gap_filled,40.3545,5004.76,2.209,110.57,4
DG,2024-09-04,2024-09-04,2024-09-12,2-3%,-2.459,81.73,83.79,tp_gap_filled,61.2265,5004.04,2.52,126.13,6
PLTR,2024-09-11,2024-09-11,2024-09-12,2-3%,-2.158,34.01,34.76,tp_gap_filled,147.4263,5013.97,2.205,110.57,1
APTV,2024-09-10,2024-09-10,2024-09-13,2-3%,-2.939,67.05,69.08,tp_gap_filled,74.4882,4994.43,3.028,151.21,3
CRWD,2024-09-04,2024-09-04,2024-09-16,2-3%,-2.311,65.11,66.65,tp_gap_filled,76.8718,5005.12,2.365,118.38,8
COR,2024-09-05,2024-09-05,2024-09-16,2-3%,-2.272,237.87,243.4,tp_gap_filled,21.0355,5003.71,2.325,116.33,7
GM,2024-09-10,2024-09-10,2024-09-16,2-3%,-2.996,45.98,47.4,tp_gap_filled,108.4866,4988.21,3.088,154.05,4
FERG,2024-09-04,2024-09-04,2024-09-17,2-3%,-2.486,197.32,202.35,tp_gap_filled,25.35,5002.05,2.549,127.51,9
ROL,2024-09-11,2024-09-11,2024-09-17,2-3%,-2.23,49.99,51.13,tp_gap_filled,100.4233,5020.16,2.28,114.48,4
COIN,2024-09-16,2024-09-16,2024-09-17,2-3%,-2.791,158.5,163.05,tp_gap_filled,32.1327,5093.03,2.871,146.2,1
LRCX,2024-09-16,2024-09-16,2024-09-17,2-3%,-2.372,75.146,76.972,tp_gap_filled,67.8457,5098.33,2.43,123.89,1
SMCI,2024-09-16,2024-09-16,2024-09-17,2-3%,-2.187,44.716,45.716,tp_gap_filled,114.0027,5097.75,2.236,114.0,1
TER,2024-09-16,2024-09-16,2024-09-17,2-3%,-2.202,128.34,131.23,tp_gap_filled,39.6733,5091.67,2.252,114.66,1
AAPL,2024-09-16,2024-09-16,2024-09-18,2-3%,-2.679,216.54,222.5,tp_gap_filled,23.5212,5093.29,2.752,140.19,2
KLAC,2024-09-16,2024-09-16,2024-09-18,2-3%,-2.196,73.5,75.15,tp_gap_filled,69.3585,5097.85,2.245,114.44,2
NUE,2024-09-17,2024-09-17,2024-09-18,2-3%,-2.455,139.45,142.96,tp_gap_filled,36.6525,5111.19,2.517,128.65,1
MPWR,2024-09-16,2024-09-16,2024-09-19,2-3%,-2.018,895.65,914.1,tp_gap_filled,5.695,5100.71,2.06,105.07,3
DECK,2024-09-20,2024-09-20,2024-09-23,2-3%,-2.715,147.98,152.11,tp_gap_filled,34.7639,5144.36,2.791,143.58,1
PLTR,2024-09-20,2024-09-20,2024-09-23,2-3%,-2.226,36.01,36.83,tp_gap_filled,142.6905,5138.28,2.277,117.01,1
STLD,2024-09-20,2024-09-20,2024-09-23,2-3%,-2.889,116.62,120.09,tp_gap_filled,44.1329,5146.77,2.975,153.14,1
WSM,2024-09-20,2024-09-20,2024-09-23,2-3%,-2.679,146.06,150.08,tp_gap_filled,35.2873,5154.06,2.752,141.85,1
NXPI,2024-09-20,2024-09-20,2024-09-24,2-3%,-2.224,233.41,238.72,tp_gap_filled,22.0212,5139.97,2.275,116.93,2
UPS,2024-09-20,2024-09-20,2024-09-26,2-3%,-2.747,128.5,132.13,tp_gap_filled,40.1078,5153.86,2.825,145.59,4
F,2024-09-25,2024-09-25,2024-09-27,2-3%,-2.576,10.59,10.87,tp_gap_filled,485.9764,5146.49,2.644,136.07,2
APA,2024-09-26,2024-09-26,2024-09-27,2-3%,-2.157,24.04,24.57,tp_gap_filled,214.0687,5146.21,2.205,113.46,1
BKR,2024-09-26,2024-09-26,2024-09-27,2-3%,-2.302,35.22,36.05,tp_gap_filled,145.8457,5136.69,2.357,121.05,1
CVX,2024-09-26,2024-09-26,2024-09-27,2-3%,-2.132,140.9,143.97,tp_gap_filled,36.4208,5131.69,2.179,111.81,1
GEHC,2024-09-26,2024-09-26,2024-09-27,2-3%,-2.14,91.02,93.01,tp_gap_filled,56.254,5120.23,2.186,111.95,1
HAL,2024-09-26,2024-09-26,2024-09-30,2-3%,-2.009,28.29,28.87,tp_gap_filled,181.1371,5124.37,2.05,105.06,2
COP,2024-09-26,2024-09-26,2024-10-01,2-3%,-2.582,103.0,105.73,tp_gap_filled,49.8389,5133.4,2.65,136.06,3
EOG,2024-09-26,2024-09-26,2024-10-01,2-3%,-2.232,121.78,124.56,tp_gap_filled,42.1553,5133.67,2.283,117.19,3
F,2024-09-30,2024-09-30,2024-10-01,2-3%,-2.783,10.48,10.78,tp_gap_filled,495.2293,5190.0,2.863,148.57,1
NVDA,2024-09-30,2024-09-30,2024-10-01,2-3%,-2.545,118.31,121.4,tp_gap_filled,43.8719,5190.48,2.612,135.56,1
