ticker,gap_date,entry_date,exit_date,bucket,gap_pct,entry_price,exit_price,exit_reason,contracts_shares,position_dollars,pnl_pct,pnl_dollar,days_held
ALB,2025-07-11,2025-07-11,2025-07-17,5-10%,-5.345,70.3,74.27,tp_gap_filled,74.7135,5252.36,5.647,296.61,4
ELV,2025-07-02,2025-07-02,2025-07-18,5-10%,-7.216,367.2,279.072,stop,14.3798,5280.26,-24.0,-1267.26,11
SJM,2025-06-10,2025-06-10,2025-07-29,5-10%,-6.124,105.0,111.85,tp_gap_filled,48.1793,5058.83,6.524,330.03,33
ON,2025-07-24,2025-07-24,2025-07-29,5-10%,-5.955,56.06,59.61,tp_gap_filled,92.914,5208.76,6.332,329.84,3
BRO,2025-04-29,2025-04-29,2025-07-30,5-10%,-6.267,107.68,92.94,time_exit,44.0331,4741.48,-13.689,-649.05,63
PTC,2025-07-10,2025-07-10,2025-07-31,5-10%,-5.759,198.35,210.47,tp_gap_filled,26.5979,5275.69,6.11,322.37,15
BDX,2025-05-01,2025-05-01,2025-08-01,5-10%,-9.3,147.6651,138.6557,time_exit,32.5795,4810.86,-6.101,-293.52,63
EG,2025-05-01,2025-05-01,2025-08-01,5-10%,-9.428,325.0,331.34,time_exit,14.7257,4785.86,1.951,93.36,63
TSN,2025-05-05,2025-05-05,2025-08-05,5-10%,-5.248,57.6,54.79,time_exit,84.1556,4847.36,-4.878,-236.48,63
COHR,2025-08-01,2025-08-01,2025-08-05,5-10%,-5.669,101.5,107.6,tp_gap_filled,49.8628,5061.07,6.01,304.16,2
TSLA,2025-07-24,2025-07-24,2025-08-08,5-10%,-6.784,310.0,332.56,tp_gap_filled,16.7932,5205.88,7.277,378.85,11
LYB,2025-07-24,2025-07-24,2025-08-11,5-10%,-6.813,62.64,47.6064,stop,83.2829,5216.84,-24.0,-1252.04,12
AMAT,2025-07-31,2025-07-31,2025-08-11,5-10%,-6.077,177.88,189.39,tp_gap_filled,28.8135,5125.35,6.471,331.64,7
INTC,2025-07-25,2025-07-25,2025-08-14,5-10%,-8.617,20.68,22.63,tp_gap_filled,253.8306,5249.22,9.429,494.97,14
MRK,2025-07-29,2025-07-29,2025-08-15,5-10%,-5.008,79.85,84.06,tp_gap_filled,65.7045,5246.51,5.272,276.62,13
MDT,2025-08-19,2025-08-19,2025-08-20,5-10%,-5.355,87.84,92.81,tp_gap_filled,59.6154,5236.62,5.658,296.29,1
SNDK,2025-08-15,2025-08-15,2025-08-22,5-10%,-7.755,43.06,46.68,tp_gap_filled,121.0547,5212.62,8.407,438.22,5
CVNA,2025-08-20,2025-08-20,2025-08-22,5-10%,-5.008,65.4,68.848,tp_gap_filled,80.4763,5263.15,5.272,277.48,2
CPRT,2025-05-23,2025-05-23,2025-08-25,5-10%,-5.308,57.44,48.39,time_exit,87.8008,5043.28,-15.756,-794.6,63
FLEX,2025-07-24,2025-07-24,2025-08-26,5-10%,-6.078,50.53,53.8,tp_gap_filled,103.3825,5223.92,6.471,338.06,23
WDAY,2025-08-22,2025-08-22,2025-08-27,5-10%,-6.02,213.88,227.58,tp_gap_filled,25.12,5372.66,6.405,344.14,3
SJM,2025-08-27,2025-08-27,2025-08-29,5-10%,-9.342,100.25,110.58,tp_gap_filled,53.2447,5337.78,10.304,550.02,2
AMZN,2025-08-01,2025-08-01,2025-09-04,5-10%,-7.219,217.21,234.11,tp_gap_filled,23.3136,5063.94,7.78,394.0,23
LMT,2025-07-22,2025-07-22,2025-09-05,5-10%,-8.204,422.75,460.53,tp_gap_filled,12.4455,5261.34,8.937,470.19,32
GEHC,2025-07-30,2025-07-30,2025-09-08,5-10%,-5.623,73.35,77.72,tp_gap_filled,70.8515,5196.96,5.958,309.62,27
GDDY,2025-08-08,2025-08-08,2025-09-10,5-10%,-6.502,140.48,150.25,tp_gap_filled,36.4064,5114.37,6.955,355.69,22
EFX,2025-07-22,2025-07-22,2025-09-11,5-10%,-5.731,244.76,259.64,tp_gap_filled,21.5238,5268.17,6.079,320.28,36
ADBE,2025-06-13,2025-06-13,2025-09-15,5-10%,-5.12,392.5,347.1,time_exit,12.82,5031.84,-11.567,-582.03,63
ALB,2025-09-09,2025-09-09,2025-09-16,5-10%,-8.268,75.22,82.0,tp_gap_filled,70.7729,5323.54,9.014,479.84,5
INTU,2025-08-22,2025-08-22,2025-09-19,5-10%,-6.128,655.0,697.76,tp_gap_filled,8.1977,5369.53,6.528,350.54,19
AMD,2025-09-18,2025-09-18,2025-09-19,5-10%,-5.152,150.96,159.16,tp_gap_filled,35.3504,5336.5,5.432,289.87,1
DELL,2025-08-29,2025-08-29,2025-09-22,5-10%,-7.475,124.03,134.05,tp_gap_filled,43.0146,5335.1,8.079,431.01,15
IBM,2025-07-24,2025-07-24,2025-09-25,5-10%,-7.361,261.25,282.01,tp_gap_filled,19.9716,5217.58,7.946,414.61,44
ETN,2025-08-05,2025-08-05,2025-10-06,5-10%,-6.191,360.94,384.76,tp_gap_filled,14.1959,5123.86,6.599,338.15,43
CARR,2025-07-29,2025-07-29,2025-10-14,5-10%,-7.857,73.88,56.1488,stop,71.1202,5254.36,-24.0,-1261.05,54
PAYX,2025-09-30,2025-09-30,2025-10-14,5-10%,-5.384,121.61,128.53,tp_gap_filled,43.938,5343.31,5.69,304.05,10
IP,2025-10-06,2025-10-06,2025-10-14,5-10%,-5.109,44.76,47.17,tp_gap_filled,119.4238,5345.41,5.384,287.81,6
SNDK,2025-10-14,2025-10-14,2025-10-15,5-10%,-8.187,123.59,134.61,tp_gap_filled,43.1372,5331.32,8.917,475.37,1
CRM,2025-09-04,2025-09-04,2025-10-16,5-10%,-6.391,240.06,256.45,tp_gap_filled,21.9649,5272.89,6.827,360.0,30
PM,2025-07-22,2025-07-22,2025-10-20,5-10%,-6.017,169.62,158.06,time_exit,30.9743,5253.87,-6.815,-358.06,63
MCHP,2025-07-23,2025-07-23,2025-10-21,5-10%,-6.059,70.7,67.52,time_exit,74.3859,5259.08,-4.498,-236.55,63
TXN,2025-07-23,2025-07-23,2025-10-21,5-10%,-9.315,194.9,180.84,time_exit,26.9749,5257.41,-7.214,-379.27,63
TRV,2025-10-16,2025-10-16,2025-10-21,5-10%,-6.253,252.6,269.45,tp_gap_filled,21.2012,5355.42,6.671,357.24,3
HON,2025-07-24,2025-07-24,2025-10-22,5-10%,-5.496,223.5131,204.228,time_exit,23.352,5219.47,-8.628,-450.34,63
PHM,2025-10-21,2025-10-21,2025-10-22,5-10%,-5.979,115.9,123.27,tp_gap_filled,46.7878,5422.71,6.359,344.83,1
HAS,2025-10-23,2025-10-23,2025-10-24,5-10%,-5.535,71.0,75.16,tp_gap_filled,76.9876,5466.12,5.859,320.27,1
IBM,2025-10-23,2025-10-23,2025-10-24,5-10%,-7.847,264.95,287.51,tp_gap_filled,20.7316,5492.83,8.515,467.7,1
JBL,2025-09-25,2025-09-25,2025-10-29,5-10%,-8.243,206.71,225.28,tp_gap_filled,25.5665,5284.86,8.984,474.77,24
CNC,2025-10-23,2025-10-23,2025-10-29,5-10%,-7.218,33.42,36.02,tp_gap_filled,163.3286,5458.44,7.78,424.65,4
FLEX,2025-10-29,2025-10-29,2025-10-30,5-10%,-7.423,59.49,64.26,tp_gap_filled,90.7614,5399.39,8.018,432.93,1
RDDT,2025-10-01,2025-10-01,2025-10-31,5-10%,-7.387,213.0,229.99,tp_gap_filled,25.077,5341.39,7.977,426.06,22
FIS,2025-08-05,2025-08-05,2025-11-03,5-10%,-5.268,74.8,62.2,time_exit,68.4582,5120.67,-16.845,-862.57,63
DE,2025-08-14,2025-08-14,2025-11-12,5-10%,-5.557,485.0,480.78,time_exit,10.7313,5204.68,-0.87,-45.29,63
AJG,2025-10-31,2025-10-31,2025-11-14,5-10%,-7.358,242.75,262.03,tp_gap_filled,22.3658,5429.29,7.942,431.21,10
AMAT,2025-11-14,2025-11-14,2025-11-17,5-10%,-8.726,203.75,223.23,tp_gap_filled,26.7024,5440.6,9.561,520.16,1
ADM,2025-11-04,2025-11-04,2025-11-18,5-10%,-6.557,56.15,60.09,tp_gap_filled,95.8655,5382.85,7.017,377.71,10
KDP,2025-08-25,2025-08-25,2025-11-21,5-10%,-7.655,32.45,27.74,time_exit,164.8225,5348.49,-14.515,-776.31,63
DELL,2025-11-17,2025-11-17,2025-11-26,5-10%,-7.297,124.0,133.76,tp_gap_filled,43.4205,5384.14,7.871,423.78,7
DHI,2025-10-28,2025-10-28,2025-11-28,5-10%,-6.836,148.0,158.86,tp_gap_filled,36.8278,5450.52,7.338,399.95,22
STZ,2025-09-02,2025-09-02,2025-12-01,5-10%,-7.293,150.13,137.87,time_exit,35.0043,5255.19,-8.166,-429.15,63
TDG,2025-09-02,2025-09-02,2025-12-01,5-10%,-6.726,1304.79,1354.86,time_exit,4.0291,5257.17,3.837,201.74,63
HD,2025-11-18,2025-11-18,2025-12-01,5-10%,-5.041,339.98,358.03,tp_gap_filled,15.9001,5405.7,5.309,287.0,8
TXN,2025-10-22,2025-10-22,2025-12-03,5-10%,-9.334,163.96,180.84,tp_gap_filled,33.0182,5413.67,10.295,557.35,29
FCX,2025-09-24,2025-09-24,2025-12-05,5-10%,-7.782,41.83,45.36,tp_gap_filled,127.6383,5339.11,8.439,450.56,51
SNDK,2025-12-01,2025-12-01,2025-12-05,5-10%,-5.124,211.84,223.28,tp_gap_filled,26.2296,5556.48,5.4,300.07,4
HPE,2025-10-16,2025-10-16,2025-12-10,5-10%,-8.267,22.97,25.04,tp_gap_filled,233.3871,5360.9,9.012,483.11,38
NEM,2025-10-21,2025-10-21,2025-12-10,5-10%,-6.176,89.03,94.89,tp_gap_filled,61.0016,5430.97,6.582,357.47,35
DRI,2025-09-18,2025-09-18,2025-12-17,5-10%,-7.242,193.67,189.53,time_exit,27.6181,5348.8,-2.138,-114.34,63
FDX,2025-12-19,2025-12-19,2025-12-22,5-10%,-5.245,219.2264,231.3618,tp_gap_filled,25.4732,5584.4,5.536,309.13,1
EFX,2025-10-02,2025-10-02,2026-01-02,5-10%,-7.576,234.61,214.03,time_exit,22.7693,5341.9,-8.772,-468.59,63
APTV,2025-10-30,2025-10-30,2026-01-08,5-10%,-5.153,81.35,85.77,tp_gap_filled,66.141,5380.57,5.433,292.34,47
NKE,2025-12-19,2025-12-19,2026-01-08,5-10%,-9.797,59.2,65.63,tp_gap_filled,94.621,5601.56,10.861,608.41,12
DECK,2026-01-07,2026-01-07,2026-01-08,5-10%,-6.012,101.0,107.46,tp_gap_filled,55.3794,5593.32,6.396,357.75,1
MOS,2025-10-10,2025-10-10,2026-01-12,5-10%,-8.493,30.6,25.72,time_exit,172.0223,5263.88,-15.948,-839.47,63
TT,2026-01-06,2026-01-06,2026-01-13,5-10%,-6.1,367.12,390.97,tp_gap_filled,15.3698,5642.55,6.497,366.57,5
