,0
2024-09-04,100421.71831517285
2024-09-05,100518.57135049833
2024-09-06,100231.32230903448
2024-09-09,100354.81913486251
2024-09-10,100179.0706548282
2024-09-11,100434.50032969585
2024-09-12,100716.31431784954
2024-09-13,101228.97899917152
2024-09-16,101375.81390974243
2024-09-17,101504.25362219286
2024-09-18,101611.8038340286
2024-09-19,102077.25523557723
2024-09-20,101964.08290519606
2024-09-23,102196.37793856836
2024-09-24,102152.67637526357
2024-09-25,101747.51316140787
2024-09-26,101922.87178527116
2024-09-27,101925.29420943564
2024-09-30,102183.57326920997
2024-10-01,101710.91429086172
2024-10-02,101566.06498327803
2024-10-03,101163.96596331015
2024-10-04,101272.32400627449
2024-10-07,100577.98743335574
2024-10-08,100748.2900647338
2024-10-09,101003.39083303003
2024-10-10,101025.31999156218
2024-10-11,101429.70933428349
2024-10-14,101804.30297843195
2024-10-15,101501.87692491204
2024-10-16,101753.56797437725
2024-10-17,101347.22189983242
2024-10-18,101563.9650471695
2024-10-21,100984.7919831039
2024-10-22,100370.82307793641
2024-10-23,100012.9048866937
2024-10-24,99977.57027441572
2024-10-25,99927.7870157868
2024-10-28,100253.93865622391
2024-10-29,99705.51933755065
2024-10-30,99766.09923972182
2024-10-31,99125.45843996796
2024-11-01,99503.04750000425
2024-11-04,99136.27392685965
2024-11-05,100568.68435171392
2024-11-06,102258.58171881891
2024-11-07,101933.83720621251
2024-11-08,101997.9529685184
2024-11-11,101885.25332775906
2024-11-12,100505.96745021755
2024-11-13,100407.25719209207
2024-11-14,100407.77445737254
2024-11-15,99247.07603640048
2024-11-18,100007.61743586097
2024-11-19,100013.92790984017
2024-11-20,100307.36593936649
2024-11-21,101552.22754525875
2024-11-22,102523.80087397005
2024-11-25,104646.2435546983
2024-11-26,104407.95069114794
2024-11-27,104035.8088575757
2024-11-29,104695.82993591372
2024-12-02,104963.62515805024
2024-12-03,104754.13241415551
2024-12-04,105213.0811635278
2024-12-05,104243.31207682948
2024-12-06,104349.00132814565
2024-12-09,103669.9474306484
2024-12-10,102066.40708819387
2024-12-11,102500.2016007321
2024-12-12,101236.08641394046
2024-12-13,100602.73688881096
2024-12-16,100317.30818171336
2024-12-17,99463.50738780177
2024-12-18,96693.20423312923
2024-12-19,96051.5472557757
2024-12-20,97460.25318148648
2024-12-23,97863.06992742242
2024-12-24,98538.12515660773
2024-12-26,98623.9096506418
2024-12-27,97683.39883520691
2024-12-30,96774.00194432113
2024-12-31,96638.54473598182
2025-01-02,96459.21350580789
2025-01-03,97344.28123060598
2025-01-06,97666.8190101406
2025-01-07,97066.32764898153
2025-01-08,97038.31465495756
2025-01-10,94438.89343484602
2025-01-13,94590.28837465365
2025-01-14,95518.80656241246
2025-01-15,96720.5251592515
2025-01-16,97308.49720110415
2025-01-17,97859.24446307702
2025-01-21,98759.5154917555
2025-01-22,98764.79732877386
2025-01-23,99214.8643934829
2025-01-24,98918.92554380064
2025-01-27,98945.55991120751
2025-01-28,98333.28932462027
2025-01-29,97469.93396187497
2025-01-30,98695.24430326167
2025-01-31,98169.25826371118
2025-02-03,96375.91355529774
2025-02-04,96822.52109555215
2025-02-05,97183.27118058229
2025-02-06,97399.81055461238
2025-02-07,96298.19835732742
2025-02-10,97140.59716588855
2025-02-11,96557.02561954876
2025-02-12,96182.76169871326
2025-02-13,97119.05155566882
2025-02-14,96578.91800727956
2025-02-18,96974.1929512842
2025-02-19,97508.68375520465
2025-02-20,96954.8416851174
2025-02-21,94698.42982674204
2025-02-24,94468.61953080932
2025-02-25,94598.30967762567
2025-02-26,95084.28321562544
2025-02-27,93385.33334529807
2025-02-28,94187.1263170054
2025-03-03,92375.41691383522
2025-03-04,91351.40526190832
2025-03-05,92740.76250414536
2025-03-06,91939.55832876978
2025-03-07,93272.42561493014
2025-03-10,90835.41075048271
2025-03-11,90931.85335680391
2025-03-12,91185.88915921067
2025-03-13,89675.46896985787
2025-03-14,91740.3608898009
2025-03-17,93007.71064506615
2025-03-18,92447.10428407221
2025-03-19,93571.50152669518
2025-03-20,93143.81929164921
2025-03-21,92661.78750228541
2025-03-24,94374.65546991784
2025-03-25,94755.03354996863
2025-03-26,93755.90327744266
2025-03-27,92874.74759246667
2025-03-28,91055.77562558293
2025-03-31,91303.17375039328
2025-04-01,91618.12654663518
2025-04-02,93440.99168024882
2025-04-03,87473.2330202888
2025-04-04,82630.17414440073
2025-04-07,83516.68937323279
2025-04-08,82864.77206714422
2025-04-09,89017.25464561814
2025-04-10,85574.7433572025
2025-04-11,87408.6302085836
2025-04-14,88474.79698937578
2025-04-15,88013.92750923101
2025-04-16,86878.87318566038
2025-04-17,87458.36760583866
2025-04-21,85640.88834579133
2025-04-22,88120.24054510762
2025-04-23,90895.72041777239
2025-04-24,93647.60449388462
2025-04-25,93930.26177186354
2025-04-28,94291.49895626554
2025-04-29,95070.72866936018
2025-04-30,95810.86565240417
2025-05-01,96009.7468795486
2025-05-02,97636.31659276506
2025-05-05,96819.34642589014
2025-05-06,96384.08908570776
2025-05-07,96386.51440853997
2025-05-08,97835.9848843297
2025-05-09,97975.60084609497
2025-05-12,100813.39103124302
2025-05-13,100807.06935648998
2025-05-14,100172.61194709051
2025-05-15,100970.29593136333
2025-05-16,101930.56880779241
2025-05-19,102140.79766893636
2025-05-20,102293.71301021297
2025-05-21,101087.34835137056
2025-05-22,101149.97644171985
2025-05-23,100534.56746217368
2025-05-27,101929.44497575267
2025-05-28,101608.02482199938
2025-05-29,102026.92495615472
2025-05-30,101368.86030479264
2025-06-02,101520.26412718317
2025-06-03,101174.37515420417
2025-06-04,100703.55328927335
2025-06-05,101474.36547051961
2025-06-06,101862.80718211447
2025-06-09,100958.29631845758
2025-06-10,100666.32973570316
2025-06-11,100905.3861961592
2025-06-12,101788.87116088536
2025-06-13,100750.00040169839
2025-06-16,102863.97151142289
2025-06-17,102363.9446724604
2025-06-18,102284.19309596426
2025-06-20,102624.22522748669
2025-06-23,103444.05473597485
2025-06-24,104089.81041286435
2025-06-25,103545.14409013031
2025-06-26,103895.79917612915
2025-06-27,104283.05184583942
2025-06-30,104970.86440799944
2025-07-01,105583.90988110726
2025-07-02,105361.43262441884
2025-07-03,105776.70682355599
2025-07-07,105218.38988174936
2025-07-08,105494.92089093158
2025-07-09,105293.51027102344
2025-07-10,105413.8330777369
2025-07-11,105097.93924415146
2025-07-14,105498.85628027204
2025-07-15,104917.05024950576
2025-07-16,105376.76164965649
2025-07-17,105339.84018397231
2025-07-18,104813.58026251775
2025-07-21,104572.23169260484
2025-07-22,104942.56839505478
2025-07-23,104914.78639461039
2025-07-24,104038.65697930717
2025-07-25,104989.42954750983
2025-07-28,105038.71050448247
2025-07-29,105112.75878910202
2025-07-30,103818.01178446188
2025-07-31,102569.74937403147
2025-08-01,101285.72405259991
2025-08-04,101949.57449842023
2025-08-05,102236.8409854201
2025-08-06,102330.09580081137
2025-08-07,102339.10958325595
2025-08-08,102027.73508646103
2025-08-11,101748.53444789186
2025-08-12,103386.55666696963
2025-08-13,104608.4101825342
2025-08-14,104027.51379107557
2025-08-15,104431.46802145956
2025-08-18,104647.1014859773
2025-08-19,104855.11235951446
2025-08-20,105449.80388065276
2025-08-21,105202.23958829761
2025-08-22,107638.93440600672
2025-08-25,106747.30520919723
2025-08-26,106467.97405433824
